id,nombre,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,universidad_calle_numero,universidad_colonia,universidad_cp,gmaps_longitud,gmaps_latitud,,
805,Universidad Autónoma de Baja California Sur ,3,Baja California Sur,3,La Paz,1,La Paz,"Carr. al Sur, km 5.5",Fracc. El Calandrio,23080,-110.32533,24.10063,,
1301,"Universidad Pedagógica Nacional, (UPN) U-03A La Paz",3,Baja California Sur,3,La Paz,1,La Paz,Blvd. Francisco J. Mujica s/n ,Col. Reforma,23070,-110.32472,24.11727,,
804,"Centro de Investigaciones Biológicas del Noroeste, S.C. (CIBNOR)",3,Baja California Sur,3,La Paz,1,La Paz,Instituto Politécnico Nacional s/n,Col. Playa Palo de Santa Rita Sur,23096,0,0,,
1243,"Tecnológico de Baja California, Campus Los Cabos",3,Baja California Sur,3,La Paz,1,La Paz,"Libramiento Sur  Km 1 s/n, Jalisco 425",Col. Agrícolas las Garzas,23098,-110.32784,24.11162,,
1031,"Centro Interdisciplinario de Ciencias Marinas CICIMAR, Unidad Baja California Sur",3,Baja California Sur,3,La Paz,1,La Paz,"Av. Instituto Politécnico Nacional s/n, Apdo. Postal 592",Col. Playa Palo de Santa Rita,23096,-110.35086,24.14021,,
1027,"Universidad Mundial, Campus La Paz",3,Baja California Sur,3,La Paz,1,La Paz,Abasolo s/n esq. Colima y Colosio,Col. Pueblo Nuevo,23060,-110.33516,24.14098,,
2904,Instituto Tecnológico de Estudios Superiores de Los Cabos,3,Baja California Sur,8,Los Cabos,1,San José del Cabo,Blvd. Tecnológico y Gandhi s/n,Col. Guaymitas,23483,-109.69475,23.06159,,
1303,"Universidad del Desarrollo Profesional, Campus San José del Cabo",3,Baja California Sur,8,Los Cabos,1,San José del Cabo,"Km. 25 Carret. Transpenisular , Plaza Bugambilias",Col. Santa Rosa,23400,-109.7087,23.09452,,
2947,"Universidad del Desarrollo Profesional, Plantel San José del Cabo",3,Baja California Sur,8,Los Cabos,1,San José del Cabo,"San José, km. 25, Carr. Transpeninsular a San José del Cabo. Plaza Bugambilias",Col. Santa Rosa,83449,-109.69475,23.06159,,
1304,"Universidad Mundial,  Campus Los Cabos",3,Baja California Sur,8,Los Cabos,1,San José del Cabo,Mijares esq. Valerio González,Centro,23400,-109.70188,23.05466,,
193,Universidad del Golfo de California. Plantel Cabo San Lucas,3,Baja California Sur,8,Los Cabos,1,San José del Cabo,Venustiano Carranza 11 esq. Abasolo y Ocampo,Centro,23410,0,0,,
1389,"Universidad del Desarrollo Profesional (UNIDEP),  Campus San Lucas",3,Baja California Sur,8,Los Cabos,54,Cabo San Lucas,Plaza Casa Blanca Carr. Todos Santos esq. Av. Las Brisas núm.4606,Col. Brisas Pacífico,23410,-109.9498,22.90901,,
1241,"Universidad del Golfo de California, Plantel Hojazen",3,Baja California Sur,8,Los Cabos,54,Cabo San Lucas,Av. Los Cabos 4635,Col. Hojazen,23473,0,0,,
1247,Universidad de Tijuana (CUT) Campus Los Cabos,3,Baja California Sur,8,Los Cabos,54,Cabo San Lucas," Carr. Cabo San Lucas-San José del Cabo Km. 6.5, Parcela  4772 p 1/3 ",,23400,0,0,,
2430,Centro Regional de Educación Normal Marcelo Rubio Ruiz,3,Baja California Sur,9,Loreto,1,Loreto,Salvatierra s/n ,Centro,23880,-111.34892,26.00781,,
3010,Instituto Tecnológico Superior de Calkiní en el Estado de Campeche,4,Campeche,1,Calkiní,1,Calkiní,Av. Ah Canul s/n por Carretera Federal,,24900,-90.05056,20.37123,,
2436,Escuela Normal de Licenciatura en Educación Preescolar Profr. Pastor Rodríguez Estrada,4,Campeche,1,Calkiní,1,Calkiní,Calle 22-A s/n,Centro,24900,-90.055,20.38518,,
2434,Escuela Normal de Licenciatura en Educación Especial en Problemas de Aprendizaje,4,Campeche,1,Calkiní,1,Calkiní,Calle 7 s/n,Barrio San Isidro,24902,-90.05564,20.36147,,
2435,Escuela Normal de Licenciatura en Educación Física,4,Campeche,1,Calkiní,1,Calkiní,Calle 22 A s/n entre calle 11 y 13,Centro,24900,0,0,,
2432,"Escuela de Puericultura del Sureste  Dr. Manuel Acevedo Ruiz del Hoyo, A.C.",4,Campeche,2,Campeche,1,San Francisco de Campeche,Av. Resurgimiento 231 ,Col. Miramar,24040,-90.5609,19.83036,,
2972,Instituto Campechano,4,Campeche,2,Campeche,1,San Francisco de Campeche,Calle 10 núm. 357 entre 63 y 65,Centro,24000,-90.53944,19.84481,,
3016,"Universidad IEU, Campus Campeche ",4,Campeche,2,Campeche,1,San Francisco de Campeche,"Av. Adolfo Ruiz Cortines 18, Área Ah Kim Pech",,24014,-90.53944,19.84481,,
2574,"Universidad Valle del Grijalva, Campus Campeche",4,Campeche,2,Campeche,1,San Francisco de Campeche,"Av. Gobernadores 552, Zona Centro entre 49-B y 49-C",Col. Santa Ana,20050,0,0,,
2975,Instituto de Estudios en Derechos Humanos (INEDH),4,Campeche,2,Campeche,1,San Francisco de Campeche,Calle 10 núm. 206,Barrio de Guadalupe,24010,-90.53944,19.84481,,
2036,"Centro de Estudios Superiores del Sureste, Campus Campeche",4,Campeche,2,Campeche,1,San Francisco de Campeche,Av. Resurgimiento 231 ,Col. Miramar,24040,-90.56177,19.8297,,
2324,"Colegio de la Frontera Sur (ECOSUR),  Unidad Campeche",4,Campeche,2,Campeche,1,San Francisco de Campeche,Av. Rancho Polígono 2-A,Col. Cd. Industrial,24500,0,0,,
3003,Instituto Tecnológico de Campeche (ITCAMP),4,Campeche,2,Campeche,1,San Francisco de Campeche,Carr. Campeche-Escárcega Km. 9,Col. Lerma,24500,-90.53944,19.84481,,
635,"Instituto Tecnológico de la Construcción, Campus Campeche",4,Campeche,2,Campeche,1,San Francisco de Campeche,"Av. María Lavalle Urbina Mza. J, Lote 4",Col. San Francisco,24010,0,0,,
2035,Centro de Estudios Clínica e Investigación Psicológica (CECIP) ,4,Campeche,2,Campeche,1,San Francisco de Campeche,Justo Sierra 5,"Col. Pensiones, Barrio de San Román ",24040,-90.54916,19.8356,,
2437,Escuela Normal Superior Federal C.I. Campeche,4,Campeche,2,Campeche,1,San Francisco de Campeche,Av. Casa de Justicia s/n,Col. Fracciorama 2000,24090,-90.52791,19.8247,,
2034,Centro de Actualización del Magisterio Campeche,4,Campeche,2,Campeche,1,San Francisco de Campeche,Av. Casa de Justicia s/n,Col. Fracciorama,24097,-90.52758,19.82471,,
3014,Universidad Anáhuac Mayab,4,Campeche,2,Campeche,1,San Francisco de Campeche,Av. Vicente Suarez 73,Col. Miramar,24030,-90.53944,19.84481,,
2966,Colegio Guadalupe Victoria,4,Campeche,2,Campeche,1,San Francisco de Campeche,Av. Revolucion 318,Col. Santa Ana,24050,-90.53944,19.84481,,
2038,"Centro de Terapia Familiar y de Parejas, S.C.",4,Campeche,2,Campeche,1,San Francisco de Campeche,"Calle 63 núm. 19, entre calle 12 y 14 ",Centro,24000,-90.53908,19.84284,,
2973,Instituto de Administración Pública del Estado de Campeche,4,Campeche,2,Campeche,1,San Francisco de Campeche,Calle 27 núm. 42 entre 14 y 16,Centro,24000,-90.53944,19.84481,,
597,"Instituto Tecnológico y de Estudios Superiores René Descartes, Plantel Campeche",4,Campeche,2,Campeche,1,San Francisco de Campeche,Av. Gobernadores 135-A ,Col. Santa Lucía,94600,0,0,,
2999,"Centro de Educación Continua CEC, Unidad Campeche",4,Campeche,2,Campeche,1,San Francisco de Campeche,Calle 55 núm. 1,Centro,24000,0,0,,
1309,"Universidad Mundo Maya, Campus Campeche",4,Campeche,2,Campeche,1,San Francisco de Campeche,"Calle 10 núm. 17 esq. con calle 11, poblado IMI II",,24560,-90.54672,19.82281,,
79,Universidad Autónoma de Campeche ,4,Campeche,2,Campeche,1,San Francisco de Campeche,Av. Agustín Melgar s/n,Col. Buenavista,24039,-90.556,19.82868,,
1305,Universidad Pedagógica Nacional (UPN) U-041 María Lavalle Urbina,4,Campeche,2,Campeche,1,San Francisco de Campeche,Av. Maestros Campechanos s/n ,Col. Sascalum,24095,-90.52902,19.80386,,
1307,"Universidad Interamericana para el Desarrollo, Campus Campeche",4,Campeche,2,Campeche,1,San Francisco de Campeche,Av. Resurgimiento 611,Col. Bosques de Campeche,24030,0,0,,
2433,Escuela Judicial del Estado de Campeche,4,Campeche,2,Campeche,1,San Francisco de Campeche,Av. Patricio Trueba de Regil 236,Col. San Rafael,24090,-90.53269,19.82382,,
3006,Instituto Tecnológico de Chiná,4,Campeche,2,Campeche,77,Chiná,Calle 11 s/n,Col. Cementerio,24520,-90.49528,19.76932,,
3009,Instituto Tecnológico de Lerma,4,Campeche,2,Campeche,87,Lerma,Km. 10 Carr. Campeche-Champotón,,24500,-90.60056,19.80618,,
3653,Centro de Educación Náutica de Campeche (CENC),4,Campeche,3,Carmen,1,Ciudad del Carmen,Calle 20 s/n,Col. La Puntilla,24139,-91.82532,18.62868,,
1306,Universidad Pedagógica Nacional (UPN) U-042 Cd. del Carmen,4,Campeche,3,Carmen,1,Ciudad del Carmen,Av. Central Oriente s/n entre el estadio Nelson Barrera y el CETEMAR,Col. Playa Norte,24121,-91.84508,18.65702,,
1387,"Universidad del Desarrollo Profesional, Plantel Ciudad Del Carmen",4,Campeche,3,Carmen,1,Ciudad del Carmen,Carr. Carmen - Puerto Real s/n,Col. Belisario Domínguez,24154,-91.79489,18.27043,,
80,Universidad Tecnológica de Campeche,4,Campeche,3,Carmen,1,Ciudad del Carmen,Carr. Federal 180 s/n,Col. San Antonio Cárdenas,24100,0,0,,
3007,"Instituto Tecnológico de la Construcción, Campus Cd. del Carmen ",4,Campeche,3,Carmen,1,Ciudad del Carmen,"Av. de los Pinos Mz. 3, lote 2",Col. Playa Norte,24120,-91.83639,18.63779,,
2037,"Centro de Estudios Superiores Isla del Carmen, A.C. ",4,Campeche,3,Carmen,1,Ciudad del Carmen,Calle 42 núm. 89 entre 31C y 33 ,Col. Cuauhtémoc,24170,0,0,,
1310,"Universidad Mundo Maya, Campus Ciudad del Carmen",4,Campeche,3,Carmen,1,Ciudad del Carmen,Calle 70 entre 35 y 35 A ,Col. San Agustín del Palmar,24110,-91.81854,18.65512,,
2970,Escuela Superior de Turismo Justo Sierra Méndez,4,Campeche,3,Carmen,1,Ciudad del Carmen,Calle 24 núm. 17,Centro,24100,-91.83639,18.63779,,
1308,"Universidad Interamericana para el Desarrollo (UNID), Campus Ciudad del Carmen",4,Campeche,3,Carmen,1,Ciudad del Carmen,Calle 19 núm. 263,Col. Tacubaya,24120,0,0,,
81,Universidad Autónoma del Carmen (UNACAR),4,Campeche,3,Carmen,1,Ciudad del Carmen,Calle 56 núm. 4 esq. Av. Concordia,Col. Benito Juárez,24180,-91.82142,18.64818,,
2976,Instituto de Estudios Superiores de Campeche,4,Campeche,4,Champotón,1,Champotón,Calle 35 núm. 67,Col. Nueva Jerusalén,24400,-90.72389,19.35622,,
428,,4,Campeche,4,Champotón,1,Champotón,Calle 35 núm. 67 ,Col. Nueva Jerusalen,24400,0,0,,
2411,"Colegio de Postgraduados (COLPOS),  Campus Campeche",4,Campeche,4,Champotón,1,Champotón,"Carret. Haltunchén - Edzná Km. 17.5, Sihochac",,24450,0,0,,
3013,Instituto Tecnológico Superior de Escárcega,4,Campeche,9,Escárcega,1,Escárcega,Calle 85 s/n entre 10 B,Col. Unidad Esfuerzo y Trabajo I,24350,-90.73194,18.60431,,
3797,"Universidad Azteca, Plantel Acuña",5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,Carr. a Presa La Amistad 2435,Col. Aeropuerto,26230,-100.97826,29.33001,,
3814,"Universidad Vizcaya de las Américas, Campus Cd. Acuña",5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,Guerrero 1188,Centro,26200,-100.97826,29.33001,,
1442,Escuela de Sistemas Profr. Marcial Ruiz Vargas,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,Real de Catorce 123,Fracc. Los Reales,26235,-100.9847,29.33727,,
3773,Instituto Tecnológico Superior de Cd. Acuña,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,Carr. a Presa La Amistad km. 9,,26220,-100.97826,29.33001,,
367,"Tecnológico de Monterrey, Campus Cd. Juárez",5,Coahuila de Zaragoza,15,Juárez,1,Juárez,Blvd. Tomás Fernández Campos 8945,Col. Parque Industrial Antonio J. Bermúdez,32470,0,0,,
3762,Instituto Superior de Estudios en Seguridad Pública del Estado.  Don Luis González Coss y Matute,5,Coahuila de Zaragoza,17,Matamoros,1,Matamoros,Carr. Torreón-Matamoros Km 7.5,Ejido San Miguel,27440,-103.23038,25.52814,,
3775,Instituto Tecnológico Superior de Monclova,5,Coahuila de Zaragoza,18,Monclova,1,Monclova,Carr. 57 km 4.5,,,-101.41722,26.90124,,
118,Universidad Pedagógica Nacional (UPN) U-054 Monclova,5,Coahuila de Zaragoza,18,Monclova,1,Monclova,Av. de las Granjas 602,Fracc. Escorial,25700,-101.42607,26.93262,,
3788,"Universidad Autónoma de Coahuila, Unidad Norte",5,Coahuila de Zaragoza,18,Monclova,1,Monclova,"Carr. 57, km 5",Zona Universitaria,25710,-101.41722,26.90124,,
1373,"Universidad Americana del Noreste, Campus Monclova",5,Coahuila de Zaragoza,18,Monclova,1,Monclova,Miguel Blanco 140,Centro,25700,-101.42257,26.90127,,
1181,Universidad Tecnológica de la Región Centro de Coahuila,5,Coahuila de Zaragoza,18,Monclova,1,Monclova,"Carr. 57 Norte km 14.5, tramo Monclova Sabinas",,25710,0,0,,
1444,Facultad de Metalurgia,5,Coahuila de Zaragoza,18,Monclova,1,Monclova,Carr. 57 km. 5,Campus Universitario,25710,-101.41508,26.94522,,
3816,"Universidad Vizcaya de las Américas, Campus Monclova",5,Coahuila de Zaragoza,18,Monclova,1,Monclova,Blvd. Benito Juárez 904 esq. Mérida,Col. Chapultepec,25730,-101.41722,26.90124,,
3756,Instituto de Estudios Superiores de Coahuila,5,Coahuila de Zaragoza,18,Monclova,1,Monclova,"Bogotá 35, Blvd. Francisco I. Madero",Col. Guadalupe,25750,-101.41722,26.90124,,
1457,Universidad Metropolitana de Coahuila ,5,Coahuila de Zaragoza,18,Monclova,1,Monclova,Juárez 301 esq. Miguel Blanco,Centro,25700,-101.41522,26.89834,,
3744,Escuela Normal Oficial Dora Madero,5,Coahuila de Zaragoza,24,Parras,1,Parras de la Fuente,Martín Torres 12,Centro,27980,-102.18417,25.43738,,
3765,Instituto Tecnológico de Piedras Negras,5,Coahuila de Zaragoza,25,Piedras Negras,1,Piedras Negras,Instituto Tecnológico 310,Col. Tecnológico,26080,-100.52844,28.70809,,
3789,Facultad de Administración y Contaduría,5,Coahuila de Zaragoza,25,Piedras Negras,1,Piedras Negras,Av. 16 de septiembre 214,Fracc. Las Fuentes,26010,-100.52844,28.70809,,
1374,"Universidad Americana del Noreste,  Campus Piedras Negras",5,Coahuila de Zaragoza,25,Piedras Negras,1,Piedras Negras,Arq. Germán Robles Gil Maza 310,Fracc. San Felipe,26070,-100.54438,28.67908,,
1778,"Centro de Estudios Universitarios Vizcaya de las Américas, Campus Navojoa, Campus Piedras Negras",5,Coahuila de Zaragoza,25,Piedras Negras,1,Piedras Negras,Libramiento Manuel Pérez Treviño 1216,Fracc. Tecnológico,26080,-100.55829,28.6858,,
3802,Universidad Politécnica de Piedras Negras (UPPN),5,Coahuila de Zaragoza,25,Piedras Negras,1,Piedras Negras,Av. Marina Armada de México 501,Col. Politécnica,26094,-100.52844,28.70809,,
86,Universidad Tecnológica del Norte de Coahuila,5,Coahuila de Zaragoza,25,Piedras Negras,1,Piedras Negras,Carr. 57 km 18,Col. Nava,26170,0,0,,
1418,Universidad Pedagógica Nacional (UPN) U-053 Piedras Negras,5,Coahuila de Zaragoza,25,Piedras Negras,1,Piedras Negras,Novel 112,Col. Fovissste 1,26080,-100.56831,28.69166,,
1451,Universidad Autónoma de Piedras Negras,5,Coahuila de Zaragoza,25,Piedras Negras,1,Piedras Negras,Padre de las Casas 83,Centro,26000,-100.51664,28.701,,
406,Universidad Tecnológica de Coahuila,5,Coahuila de Zaragoza,27,Ramos Arizpe,1,Ramos Arizpe,Av. Industria Metalúrgica 2001,Parque Industrial Ramos Arizpe,25900,-100.9368,25.55808,,
3803,Universidad Politécnica Ramos Arizpe (UPRA),5,Coahuila de Zaragoza,27,Ramos Arizpe,1,Ramos Arizpe,Blvd. Sigma s/n,Corredor Industrial Santa María,25900,-100.95078,25.54323,,
3764,Instituto Tecnológico de Estudios Superiores de la Región Carbonífera Dr. Rogelio Montemayor Seguy,5,Coahuila de Zaragoza,28,Sabinas,1,Sabinas,Carr. 57 Km 120,Col. Villa de Agujita,26950,-101.11999,27.84889,,
1375,"Universidad Americana del Noreste,  Campus Sabinas",5,Coahuila de Zaragoza,28,Sabinas,1,Sabinas,Cuauhtémoc 2552 Pte.,Col. Fundadores,26740,-101.13238,27.87892,,
1382,"Universidad del Desarrollo Profesional,  Campus Saltillo",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,"Reynosa 431, edif. La Jolla, tercer piso",Col. Los Maestros,25260,-100.99523,25.44543,,
699,Universidad Autónoma Agraria Antonio Narro,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Calz. Antonio Narro 1923,Col. Buenavista,25315,-101.02764,25.36968,,
1445,Facultad de Ingeniería Civil,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Venustiano Carranza s/n  ,República Oriente,25280,-100.99201,25.44105,,
3792,"Universidad Autónoma de Durango, Campus Saltillo",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Fundadores 8812 esq. Blvd. Santa Lucia,Fracc. San José de los Cerritos,,-100.99972,25.42166,,
3741,Escuela Normal de Educación Física de Saltillo,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,David Berlanga s/n,Unidad Deportiva Campo Redondo,25280,-100.99972,25.42166,,
2068,Corporación Méxicana de Investigación en Materiales,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Ciencia y Tecnología 790 ,Col. Saltillo 400,25290,-100.95338,25.39855,,
2450,Escuela Normal de Educación Preescolar del Estado de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Nazario S. Ortiz s/n ,Unidad Campo Redondo,25280,-101.00676,25.42641,,
14,"Universidad del Valle de México, Campus Saltillo",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Tezcatlipoca 2301,Fracc. El Portal,25204,-100.9633,25.47756,,
3747,Escuela Normal Superior del Estado de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Nazario S. Ortiz Garza s/n esq. Eugenio Aguirre Benavides y David Berlanga,Centro,25284,-100.99972,25.42166,,
3755,Instituto de Enseñanza y Capacitación,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Jesus Valdez Sanchez 803,Col. República Oriente,25280,-100.99972,25.42166,,
2063,Centro de Investigación en Química Aplicada ,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Ing. Enrique Reyna Hermosillo 140 ,Col.San José de los Cerritos,25294,-100.9676,25.4591,,
476,"Instituto Tecnológico y de estudios Superiores de Monterrey, Campus Saltillo",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Juan de La Barrera 1241,Col. Las Cumbres,25270,0,0,,
1440,Universidad Autónoma de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Venustiano Carranza s/n,Col. República Oriente,25280,-100.99244,25.43986,,
3771,Instituto Tecnológico de Saltillo,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Venustiano Carranza 2400,Col. Tecnológico,25280,-100.99972,25.42166,,
2372,Escuela Superior de Música,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Avenidas 3 y 16,Col. Antigua Lourdes,25070,-101,25.39026,,
2449,Benemérita Escuela Normal de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Calz. de los Maestros 858 Pte.,Centro,25000,-101.00692,25.42604,,
247,Universidad Interamericana del Norte Campus Saltillo,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Venustiano Carranza 4925,Col. Nueva España,25210,0,0,,
3817,"Universidad Vizcaya de las Américas, Campus Saltillo",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Venustiano Carranza 4925 esq. Blvd. Nazario Ortiz Garza,,25022,-100.99972,25.42166,,
3800,"Universidad Nacional de Estudios Avanzados (UNEA), Campus Saltillo",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Carmen Aguirre de Fuentes 526,Centro,25000,-100.99972,25.42166,,
2064,"Centro de Investigación y de Estudios Avanzados, Unidad Saltillo (IPN)",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Av. Industria Metalurgica 1062,Col. Parque Industrial Saltillo-Ramos Arizpe,25900,-100.99972,25.42166,,
3746,Escuela Normal Regional de Especialización,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Nazario Ortiz Garza s/n,Col. Topochico,25280,-100.99972,25.42166,,
1416,Universidad Pedagógica Nacional (UPN) U-051 Campus Saltillo,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Nazario S. Ortiz Garza esq. Blvd. Francisco Coss,Centro,25000,-100.98245,25.42726,,
3753,Instituto de Ciencia y Cultura,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Salazar 896,Centro,25000,-100.99972,25.42166,,
1455,"Universidad Interamericana para el Desarrollo, Campus Saltillo",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Av. El Rosario 142 ,Fracc. El Rosarito,25297,-100.95367,25.45523,,
1446,Facultad de Arquitectura,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Venustiano Carranza s/n ,República Oriente,25280,-100.99193,25.44037,,
3751,Facultades Universitarias de Saltillo,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Jesús Valdez Sánchez 1194,,25060,-100.99972,25.42166,,
3781,Universidad del Valle de Santiago,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Manuel Acuña 368,Centro,25000,-100.99972,25.42166,,
344,Facultad de Ciencias Físico Matemáticas,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,"Salvador González Lobo, Edif. D, Conjunto Universitario",Col. República Oriente ,25280,-100.99158,25.4406,,
1371,"Universidad Americana del Noreste, Campus Saltillo",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. José Musa de León,Col. Los Pinos,25290,-100.9682,25.45649,,
