comp_cine_id,comp_cine_nombre,comp_cine_npantallas,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,comp_cine_calle_numero,comp_cine_colonia,comp_cine_cp,gmaps_longitud,gmaps_latitud
223,Cinépolis La Normal,6,14,Jalisco,39,Guadalajara,1,Guadalajara,Av. Ávila Camacho 1275,Col. Alcalde Barranquitas,44270,-103.34942,20.69522
221,Cinépolis Tolsá,5,14,Jalisco,39,Guadalajara,1,Guadalajara,Av. Enrique Díaz de León 430,Col. Moderna Sector Juárez,44170,-103.35945,20.67077
227,Cinépolis Centro Magno,19,14,Jalisco,39,Guadalajara,1,Guadalajara,Av. Vallarta 2425,Col. Arcos Sur,44600,-103.38061,20.67436
222,Cinépolis Independencia,6,14,Jalisco,39,Guadalajara,1,Guadalajara,Calz. Independencia Norte 3295,Col. Ricardo Flores Magón,44300,-103.31816,20.71933
817,Cinemex La Gourmeteria ,7,14,Jalisco,39,Guadalajara,1,Guadalajara,Av. López Mateos Sur 1710-B,Col. Santa Isabel,45645,-103.44796,20.58715
513,Sala París,1,14,Jalisco,39,Guadalajara,1,Guadalajara, Av Juárez 133,Centro,44100,-103.34459,20.67508
493,Cinépolis Fórum Tlaquepaque,16,14,Jalisco,39,Guadalajara,1,Guadalajara,Blvd. Gral Marcelino García Barragán 2077,Prados del Nilo,44840,-103.32043,20.64726
545,Cine para Adultos,1,14,Jalisco,39,Guadalajara,1,Guadalajara,Av. Dr. Roberto Michel 381,San Carlos,44460,-103.34559,20.66097
514,Cine para Adultos,1,14,Jalisco,39,Guadalajara,1,Guadalajara,Calz Independencia Norte 382,Col. La Perla,44360,-103.33966,20.67887
613,Cinemex Sao Paulo Platino,10,14,Jalisco,39,Guadalajara,1,Guadalajara,Av. de las Américas 1501,Col. Providencia,44610,-103.37657,20.70216
511,Cine del Centro,1,14,Jalisco,39,Guadalajara,1,Guadalajara,Calle Morelos 435,Centro,44100,-103.34864,20.67649
226,Cinépolis VIP Galerías,8,14,Jalisco,39,Guadalajara,1,Guadalajara,Rafael Sanzio 150,Col. La Estancia,45030,-103.43026,20.67668
512,Cine Paraíso,1,14,Jalisco,39,Guadalajara,1,Guadalajara,Calle Pedro Moreno 467 ,Centro,44100,-103.3492,20.67578
612,Cinépolis Oblatos,10,14,Jalisco,39,Guadalajara,1,Guadalajara,Av. Circunvalación No. 2700,Col. Oblatos,44716,-103.29476,20.68747
225,Cinépolis Arboledas,10,14,Jalisco,39,Guadalajara,1,Guadalajara,"Av. Arboledas 2500, Plaza Fiesta Arboledas",Col. Rinconada de la Arboleda,44570,-103.38655,20.6481
220,Cinépolis las Torres,4,14,Jalisco,39,Guadalajara,1,Guadalajara,Av. 8 de Julio esq. Lázaro Cárdenas,Col. Morelos,44910,-103.36092,20.64834
228,Cinemex Ocotlán,6,14,Jalisco,63,Ocotlán,1,Ocotlán,Av. Universidad 950,Col. San Felipe,47800,-102.77085,20.36773
603,Cinépolis VIP La Isla Puerto Vallarta,4,14,Jalisco,67,Puerto Vallarta,1,Puerto Vallarta,Puerto Vallarta Jalisco 2477,Las Glorias,48333,-105.23848,20.64487
219,Cinemex Macroplaza Vallarta ,6,14,Jalisco,67,Puerto Vallarta,1,Puerto Vallarta,Av. Francisco Villa  núm. 1526,Col. Los Sauces,48328,-105.21615,20.64514
229,Cinemex Plaza Caracol Vallarta,8,14,Jalisco,67,Puerto Vallarta,1,Puerto Vallarta,Av. De los Tules 178,Fracc. Zona Hotelera Las Glorias,48310,-105.23261,20.64255
230,Cinemex Galerías  Puerto Vallarta,10,14,Jalisco,67,Puerto Vallarta,1,Puerto Vallarta,Av. Francisco Medina Ascencio 2920,Zona Hotelera Norte,48313,-105.23986,20.65753
815,Cinépolis Multicenter El Salto,5,14,Jalisco,70,El Salto,1,El Salto,Carretera Guadalajara - El Verde 2100 local A02,Col. El Verde,45694,-103.2846,20.56077
602,Cinemagic,5,14,Jalisco,93,Tepatitlán de Morelos,1,Tepatitlán de Morelos,"Circuito Jardín Alteño 10 Int Subancla 4,",Col. Fraccionamiento Jardines del Real,47600,-102.76922,20.79328
233,Cinemex las Plazas,10,14,Jalisco,97,Tlajomulco de Zúñiga,1,Tlajomulco de Zúñiga,Carr. Guadalajara-Morelia,,45641,-103.48168,20.52242
234,Cinemex Tlaquepaque,10,14,Jalisco,98,San Pedro Tlaquepaque,1,Tlaquepaque,Av. Niños Héroes 720 esq. Av. Revolución,Col. Camichines,45400,-103.29304,20.63178
235,Cinépolis Centro Sur,15,14,Jalisco,98,San Pedro Tlaquepaque,1,Tlaquepaque,Periférico Sur 7835,Col. Nueva Santa María,45605,-103.40219,20.60138
236,Cinépolis Plaza Río Nilo,12,14,Jalisco,101,Tonalá,1,Tonalá,Av. Río Nilo 7377 entre Malecón y Luis Becerra,Col. Lomas de la Soledad,45403,-103.27578,20.64027
549,Cinemex San Gaspar,10,14,Jalisco,101,Tonalá,1,Tonalá,Prolongación Pablo Valdez 350,Col. Fraccionamiento Los Camichines,45403,-103.25683,20.67589
237,Cinemex Guadalajara,15,14,Jalisco,101,Tonalá,1,Tonalá,Av. Río Nilo 7540,Fracc. Villas de Oriente,45403,-103.27908,20.64189
246,Cinépolis Vip Andares,12,14,Jalisco,120,Zapopan,1,Zapopan,Av. Patria 2085,Col. Puerta de Hierro,45116,-103.41255,20.71033
510,Cine Corona,1,14,Jalisco,120,Zapopan,1,Zapopan,Calle Zaragoza 124,Col. Vallarta Nte.,44100,-103.34974,20.67817
244,Cinépolis Ciudadela Lifestyle Center,14,14,Jalisco,120,Zapopan,1,Zapopan,Labna 1437,Col. Ciudad del Sol,45050,-103.42012,20.65003
239,Cinemex Cordilleras,9,14,Jalisco,120,Zapopan,1,Zapopan,Av. Manuel J. Clouthier 888,Jardines Tepeyac,45034,-103.42145,20.65917
548,Cinépolis Gran Terraza Belenes,8,14,Jalisco,120,Zapopan,1,Zapopan,Av. Los Laureles 1300,Parque Industrial Belenes Norte,45130,-103.40135,20.73894
607,Cinépolis Real Center,7,14,Jalisco,120,Zapopan,1,Zapopan,Av. Santa Margarita 3600,Col. Poniente,45136,-103.42855,20.7326
238,Cinépolis Pabellón,17,14,Jalisco,120,Zapopan,1,Zapopan,Av. Acueducto 2380 esq. Paseo del Edén y Av. Patria,"Col. Vista del Bosque, Colinas de San Javier",44660,-103.40637,20.70921
245,Cinépolis La Gran Plaza,14,14,Jalisco,120,Zapopan,1,Zapopan,Av. Vallarta 3959,Col. Don Bosco,44140,-103.4037,20.67317
243,Cinépolis Galerías,23,14,Jalisco,120,Zapopan,1,Zapopan,Rafael Sanzio 150,Col. La Estancia,45030,-103.43005,20.67788
242,Cinemex Zapopan Acueducto,14,14,Jalisco,120,Zapopan,1,Zapopan,Av. Acueducto 6050,Col. Lomas del Bosque,45110,-103.41565,20.72112
240,Cinemex Plaza Milenium Gdl,8,14,Jalisco,120,Zapopan,1,Zapopan,Av. Adolfo López Mateos Sur 3333-B ,Col. Residencial Victoria ,45060,-103.40553,20.6461
841,Cinemex Esmeralda Platino,4,15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Vía Jorge Jiménez Cantú s/n,Col. Lomas de Valle Escondido,52930,-99.29146,19.55375
141,Cinépolis VIP Galerías Atizapán,4,15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Av. Adolfo Ruiz Cortínes 255 ,Col. Lomas de Atizapan,52977,-99.2742,19.55101
854,Cinépolis Punto Atizapán,5,15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,"Av. Río de San Javier, Fracc. 1 núm. 16",Col. Exhacienda del Pedregal I y I,52916,-99.25009,19.568
137,Cinépolis Galerías Atizapán,12,15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Av. Ruiz Cortines 255,Col. Lomas de Atizapán,52977,-99.27439,19.55084
893,Cinépolis Plaza Crystal Atizapán,5,15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,"Plaza Crystal Atizapán, Av. San Mateo 17",Centro,52900,-99.24385,19.56194
139,Cinépolis Pedregal Atizapán,8,15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Blvd. Ignacio Zaragoza s/n lote 3,Col. El Pedregal,52948,-99.26257,19.594
590,Cinemex Zona Esmeralda,8,15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Vía Jorge Jiménez Cantú s/n,Col. Lomas de Valle Escondido,52930,-99.29035,19.55221
888,Cinépolis City Center Zona Esmeralda,6,15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Bosque de Arrayan 1,Col. Bosque Esmeralda,52930,-99.28797,19.54915
668,Cinemex Atlacomulco,7,15,México,14,Atlacomulco,1,Atlacomulco de Fabela,Lib. Jorge Jiménez Cantú 1288,Col. Las Mercedes,50450,-99.8879,19.7897
143,Cinépolis Zentralia Coacalco,8,15,México,20,Coacalco de Berriozábal,1,San Francisco Coacalco,Av. José López Portillo 145 3er. piso,Col. Santa María Magdalena,55175,-99.08225,19.62645
146,Cinépolis Coacalco,8,15,México,20,Coacalco de Berriozábal,1,San Francisco Coacalco,Vía Jose Lopez Portillo 220,Col. San Lorenzo Tetlixtac,55755714,-99.08221,19.62648
850,Cinépolis Cosmopol,8,15,México,20,Coacalco de Berriozábal,1,San Francisco Coacalco,Arquitecto Antonio Flores Torres 43,Col. Bosques del Valle,54910,-99.1256,19.63088
853,Cinépolis VIP Cosmopol,4,15,México,20,Coacalco de Berriozábal,1,San Francisco Coacalco,Arquitecte Antonio Flores Torres 43,Col. Bosques del Valle,54910,-99.1256,19.63088
144,Cinemex Las Flores Coacalco,11,15,México,20,Coacalco de Berriozábal,1,San Francisco Coacalco,"Plaza Las Flores, Av José López Portillo 105",Col. Zacuauhtitla,55700,-99.09611,19.63679
145,Cinépolis Coacalco Power Center,11,15,México,20,Coacalco de Berriozábal,1,San Francisco Coacalco,Via Jose Lopez Portillo 2   ,Col. Calpulli del Valle,55700,-99.1238,19.62739
664,Cinépolis Plaza Centella Cuautitlán,10,15,México,24,Cuautitlán,1,Cuautitlán,Carr. Cuautitlán-Tultepec 1,Col. San Juan Cuautitlán,54800,-99.14873,19.67945
142, Cinemex Chalco ,10,15,México,25,Chalco,1,Chalco de Díaz Covarrubias,Av. Vicente Guerrero 25,Centro,56600,-98.89707,19.26429
496,Cinemex Paseo Chalco,8,15,México,25,Chalco,1,Chalco de Díaz Covarrubias,Blvd. Arturo Montiel Rojas 3,Barrio La Conchita,56600,-98.8981,19.25274
487,Cinépolis Plaza Chimalhuacán,9,15,México,31,Chimalhuacán,1,Chimalhuacán,Nezahualcóyotl Chimalhuacan s/n,Col. Santa María Nativitas,56335,-98.92809,19.41122
652,Cinemex Chimalhuacán,8,15,México,31,Chimalhuacán,1,Chimalhuacán,Av. Peñon s/n,Col. Villa Xochitenco,56350,-98.97144,19.4216
556,Cinemas Center Plaza,1,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Av. Central 50,"Col. Valle de Anáhuac, Sección B",55248,-99.0331,19.52029
581,Cine Valle,1,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Valle del Tajo 219,Col. Valle de Aragón,55280,-99.04359,19.50057
155,Cinépolis Plaza Aragón,19,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Av. Hank González 120 int. 44 y 102,Col. Rinconada de Aragón,55140,-99.02646,19.53028
153,Cinemex Coacalco,12,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Av. Constituyentes José López Bonaga s/n,Col. Guadalupe Victoria,55010,-99.07842,19.62712
154,Cinépolis Ecatepec,14,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Av. 1 de Mayo 4 local A-08 esq. Av. Central,Fracc. Las Américas,55075,-99.02318,19.584
683,Cinemex Paseo Ventura,7,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Primero de Mayo s/n esq. Av. Central,Col. Las Américas,55070,-99.02445,19.58754
660,Cinemex Cd. Azteca ,12,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Av. Central Mzna 632 núm. 50,Col. Cd. Azteca,55120,-99.02759,19.5352
152,Cinemex Palomas,10,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Av. Central 615,Col. Jardines de Morelos,55070,-99.01192,19.60411
624,Cinépolis Plaza Cañada,5,15,México,35,Huehuetoca,1,Huehuetoca,"Carr. Jorobas-Tula 02038, Mza 125 lote 1",Col. Santa Teresa,54694,-99.23758,19.84016
832,Cinemágic Huehuetoca,5,15,México,35,Huehuetoca,1,Huehuetoca,Blvd. Jorobas–Huehuetoca s/n,Col. Salitrillo,54694,-99.208,19.83328
895,Cinépolis Paseo Interlomas,10,15,México,37,Huixquilucan,1,Huixquilucan de Degollado,Vialidad de la Barranca 6,Col. Jesús del Monte,52764,-99.28317,19.39925
669,Cinépolis VIP Paseo Interlomas,5,15,México,37,Huixquilucan,1,Huixquilucan de Degollado,Vialidad de la Barranca 6,Col. Jesús del Monte,52764,-99.28317,19.39925
159,Cinépolis Interlomas,16,15,México,37,Huixquilucan,1,Huixquilucan de Degollado,Blvd. Interlomas y Av. La Herradura 5 local 13,Col. Lomas de Anáhuac,52760,-99.28318,19.39925
157,Cinépolis VIP Interlomas,8,15,México,37,Huixquilucan,71,Naucalpan de Juárez,"Centro Comercial Interlomas, Blvd. Interlomas y Av. La Herradura 5",Col. Lomas de Anáhuac,52760,-99.2708,19.40195
164,Cinépolis Patio Ayotla,7,15,México,39,Ixtapaluca,1,Ixtapaluca,Av. Cuauhtémoc 6,Col. Ayotla Centro,56560,-98.92595,19.31133
835,Cinemex Cortijo,12,15,México,39,Ixtapaluca,1,Ixtapaluca,Carr. México-Cuautla Km.37 Mz. 1 Lt. 13,Col. Sta. Bárbara,56538,-98.88646,19.29607
161,Cinemex Ixtapaluca,11,15,México,39,Ixtapaluca,1,Ixtapaluca,Av. Cuauhtémoc 3,Col. Santa Bárbara,56538,-98.89023,19.31256
162,Cinemágic Ixtapaluca,6,15,México,39,Ixtapaluca,1,Ixtapaluca,"Plaza Ixtapaluca, Av. Cuauhtémoc 2000",Col. Santa Bárbara,56538,-98.89712,19.3134
160,Lumiere Ixtapaluca El Cortijo,10,15,México,39,Ixtapaluca,1,Ixtapaluca,Carr. Federal México-Cuautla s/n,Facc. de la Hacienda Santa Barbara,56538,-98.88063,19.3201
163,Cinépolis Sendero Ixtapaluca,16,15,México,39,Ixtapaluca,1,Ixtapaluca,Carr. Fed. México-Cuautla 1,Col. Santa Bárbara,56538,-98.88491,19.30189
517,Cines,4,15,México,48,Jocotitlán,1,Ciudad de Jocotitlán,Carr. Panamericana Ixtlahuaca de Rayón-Atlacomulco de Fabela,Zona Industrial Pasteje,50700,-99.79141,19.64953
165,Cinemex Lerma,10,15,México,51,Lerma,1,Lerma de Villada,Autopista México-Toluca Km 50,Col. La Isla,52000,-99.50116,19.28277
168,Cinépolis Galerías Metepec,16,15,México,54,Metepec,1,Metepec,Vialidad Toluca-Metepec. 126 Nte. local 500,Col. La Purísima,52140,-99.61973,19.25876
167,Cinemex Metepec,14,15,México,54,Metepec,1,Metepec,Av. Tenango 505 ,Col. San Juan Metepec,11300,-99.62876,19.26039
690,Cinépolis VIP Galerías Metepec,4,15,México,54,Metepec,1,Metepec,Vialidad Toluca-Metepec 126 Nte. local 500,Col. La Purísima,52140,-99.62117,19.25828
674,Cinemex La Pilita,4,15,México,54,Metepec,1,Metepec,"Plaza La Pilita, H. Galeana 500",Col. San Mateo,52140,-99.59755,19.25771
892,Cinépolis Satélite,15,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,"Plaza Satélite, Circuito Centro Comercial 2251, entre Pafnucio Padilla y Carlos Arellano",,53100,-99.2339,19.50868
178,Cinépolis VIP La Cúspide,12,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Av. Lomas Verdes 1200 Int. local E-1,Col. Lomas Verdes,53126,-99.26672,19.51475
494,Cinépolis Parque Toreo,13,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Blvd. Manuel Ávila Camacho . 5 Int. I-301,Col. Lomas de Sotelo,53390,-99.2191,19.45472
171,Cinépolis La Cúspide,12,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Av. Lomas Verdes 1200 local E-1,Col. Lomas Verdes 5ta. Sección,53126,-99.2667,19.51475
851,Cinépolis VIP Parque Toreo,9,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Blvd. Manuel Ávila Camacho 5 ,Col. Lomas de Sotelo,53390,-99.21884,19.45498
169,Cinépolis Hollywood,5,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Blvd. Manuel Ávila Camacho 20,Col. El Parque,53398,-99.22064,19.45328
891,Cinépolis VIP Plaza Satélite,7,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,"Circuito Centro Comercial 2251, entre Pafnucio Padilla y Carlos Arellano ",Cd. Satélite,53100,-99.2334,19.50951
170,Cinemex San Mateo,12,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Av. Jardines de San Mateo s/n,Col. Los Alcanfores,53150,-99.25007,19.48442
689,Cinemex Lomas Verdes,10,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,"Gran Terraza Lomas Verdes, Colina de La Paz 25",Col. Boulevares,53140,-99.24725,19.49622
739,Cinemex Cuatro Caminos,5,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Transmisiones Militares  30,,53390,-99.2153,19.457
740,Cinemex San Esteban,11,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Calz. San Esteban 46,Col. San Esteban Huitzilacasco,53550,-99.23368,19.45884
910,Cinemex Paseo Hipódromo Platino,4,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Av. del Conscripto 360,Fracc. Lomas de Hipódromo,53900,-99.23894,19.43077
174,Cinépolis Nezahualcóyotl,14,15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Calle 4ta. Av. 257,Fracc. Rey Neza,57809,-98.98833,19.40114
687,Cinépolis Plaza Telmex,17,15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Av. Bordo de Xochiaca 3 local E-23,Col. Jardín Bicentenario,57205,-99.02341,19.42583
173,Cinépolis Nezahualcóyotl Norte,12,15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Av. Plazas de Aragón 1,Col. Plazas de Aragón,57139,-99.03629,19.48176
704,Cinépolis Town Center Nicolás Romero,7,15,México,60,Nicolás Romero,1,Ciudad Nicolás Romero,Bvld. Arturo Montiel 700,Col. Vista Hermosa,54414,-99.29233,19.62645
675,Cinépolis Centro Tepozán,12,15,México,70,La Paz,1,Los Reyes Acaquilpan,Paseo Tepozán 3,Col. Floresta,56240,-98.98946,19.36399
166,Cinemex Los Reyes,10,15,México,70,La Paz,1,Los Reyes Acaquilpan,Carr. Libre México-Puebla Km. 17.5,Centro,56400,-98.98908,19.35707
843,Cinemex Mexiquense ,5,15,México,81,Tecámac,1,Tecámac de Felipe Villanueva,Mza. 126 lote 1,"Col. Los Héroes, Ejido de Santo Tomás Chiconautla",55763,-99.01777,19.63014
833,Cinemex Macroplaza Tecámac,11,15,México,81,Tecámac,1,Tecámac de Felipe Villanueva,Lote 1 Mza. 1 Secc. 1 Carr. Federal Lechería-Texcoco y Autopista Mex Pachuca s/n,Ejido Tecámac,55757,-99.03791,19.61825
176,Cinépolis Tecamac,8,15,México,81,Tecámac,1,Tecámac de Felipe Villanueva,Carr. Federal México-Pachuca Km. 36.5 local C-1,Col. Hueyotenco,55749,-98.97854,19.69858
834,Cinemex Texcoco ,10,15,México,99,Texcoco,1,Texcoco de Mora,Av. Juárez Nte. 304,Centro,56100,-98.88158,19.51801
177,Cinemas Lumiere Texcoco,10,15,México,99,Texcoco,1,Texcoco de Mora,"Plaza San Pablo, Av. Juárez Nte. 304",Centro,56100,-98.88205,19.51758
492,Cinépolis Gran Patio Texcoco,10,15,México,99,Texcoco,1,Texcoco de Mora,Hidalgo 300,Col. Santa Cruz de Arriba,56130,-98.86564,19.51594
712,Cinemex Puerta Texcoco,11,15,México,99,Texcoco,42,Villa Santiago Cuautlalpan,Carr. Federal México Texcoco Km. 30.5,Col. Ampl. Presidentes,54800,-98.91285,19.42665
711,Cinépolis Santiago Tianguistenco,5,15,México,101,Tianguistenco,1,Santiago Tianguistenco de Galeana,Don Catarino González Benítez 806,Centro,52607,-99.47131,19.17672
840,Cinemex La Joya,10,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla,Carr. Cuautitlán Melchor Ocampo s/n esq. Libramiento La Joya,Col. Tlaltepan,54800,-99.16677,19.67128
181,Cinemex Mundo E ,19,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla,Blvd. Manuel Ávila Camacho 1007,Col. Santa Mónica,54050,-99.2269,19.52472
894,Cinépolis Magno Centro Interlomas,13,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla,Blvd. Magnocentro 26,Centro,52760,-99.27235,19.40714
641,Cinépolis Centro Lago de Guadalupe,10,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla,Lago de Guadalupe s/n,Col. San Pedro Barrientos,54010,-99.2125,19.5798
889,Cinépolis Gustavo Baz,7,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla,Vía Gustavo Baz 29,,54080,-99.2191,19.50851
836,Cinemex Plaza Tlalne Platino ,5,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla,Sor Juana Inés de la Cruz 232 y 280,Col. San Lorenzo,54033,-99.20545,19.53896
180,Cinépolis Multiplaza Arboledas,16,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla,Autopista México-Querétaro 3985,Col. Industrial Tlalnepantla,54030,-99.20885,19.54463
713,Cinemex Valle Dorado,9,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla,Autopista México-Querétaro 3130,Fracc. Industrial Tlaxcolpan,54030,-99.21081,19.54759
665,Cinemex Plaza Tlalne,14,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla,Sor Juana Inés de la Cruz 232 y 280,Col. San Lorenzo,54033,-99.20547,19.53897
852,Cinépolis Pabellón Río de los Remedios,5,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla,Av. Río de los Remedios 5-FS2,Col. San Juan Ixhuatepec,54180,-99.11781,19.51961
184,Cinemex Toluca,9,15,México,106,Toluca,1,Toluca de Lerdo,Blvd. Alfredo del Mazo 705,Col. Tlacopa,50010,-99.63657,19.31144
912,Cineteca del Estado de México,0,15,México,106,Toluca,1,Toluca de Lerdo,Av. Eduardo Monroy Cárdenas 2000,San Antonio Buenavista,50110,-99.70379,19.27028
640,Cinemex Santín,9,15,México,106,Toluca,1,Toluca de Lerdo,Carr. Toluca-Naucalpan 1101,Col. Santa Cruz Otzacatipan,50210,-99.59233,19.3521
902,Cinépolis IMAX Centro Toluca,1,15,México,106,Toluca,1,Toluca de Lerdo,Av. Primero de Mayo 200-246,Barrio de Sta .Clara,50090,-99.65169,19.29072
185,Cinépolis Sendero Toluca,12,15,México,106,Toluca,1,Toluca de Lerdo,Miguel Alemán 55,Col. Parque Industrial,52000,-99.55543,19.29076
886,Cinemex Patio Toluca,7,15,México,106,Toluca,1,Toluca de Lerdo,Miguel Hidalgo Ote. 1350,Barrio de San Sebastian,50090,-99.63264,19.28786
863,Cinépolis Galerías Toluca,9,15,México,106,Toluca,1,Toluca de Lerdo,Primero de Mayo 700,Col. Santa Ana Tlapaltitlán,50160,-99.62178,19.29052
183,Cinépolis Grand Plaza,7,15,México,106,Toluca,1,Toluca de Lerdo,Juárez Sur 211 local 125,Centro,50000,-99.65364,19.28705
577,Cine Apolo,1,15,México,106,Toluca,1,Toluca de Lerdo,Iztaccíhuatl 106,Col. Valle Verde,50140,-99.64206,19.28018
182,Cinépolis VIP Galerías Toluca,3,15,México,106,Toluca,1,Toluca de Lerdo,Primero de Mayo 700,Col. Santa Ana Tlapaltitlán,50160,-99.62178,19.29052
151,Cinemex Ecatepec ,10,15,México,108,Tultepec,1,Tultepec,Vía Morelos 300,Col. Tultepec,54970,-99.04759,19.55782
685,Cinemex Plaza Jardines Tultitlán,4,15,México,109,Tultitlán,1,Tultitlán de Mariano Escobedo,Av. Prados del Norte esq. Pradera,Col. San Pablo de las Salinas,54932,-99.08097,19.66548
186,Cinemex Perinorte,12,15,México,109,Tultitlán,1,Tultitlán de Mariano Escobedo,Autopista México-Querétaro Km. 32.5,Col. Lechería,54940,-99.18868,19.60813
764,Cinemex Ciudad Labor Tultitlán,3,15,México,109,Tultitlán,1,Tultitlán de Mariano Escobedo,Blvd. Reforma 42 ,Col. San Francisco Chilpán,54944,-99.17786,19.60868
703,Cinemex Tultitlán,5,15,México,109,Tultitlán,68,Fuentes del Valle,Av. Mexiquense 4,Col. Casco La Providencia Ex Hacienda Portales,54910,-99.13646,19.64186
671,Cinema Valle,2,15,México,110,Valle de Bravo,1,Valle de Bravo,F. Gregorio Jiménez Cuenca 100,Col. Sta. María Ahuacatlán,51200,-100.12959,19.18856
823,Cinema Avandaro,1,15,México,110,Valle de Bravo,1,Valle de Bravo,Av. del Carmen s/n,Col. Avándaro,51200,-100.12409,19.16337
515,Cinema Colorines,1,15,México,110,Valle de Bravo,12,Colorines,Santa Bárbara 204,Col. Las Jacarandas,51230,-100.21641,19.17614
903,Cinépolis Zinacantepec,5,15,México,118,Zinacantepec,1,San Miguel Zinacantepec,Av. 16 de Septiembre 351,Barrio San Miguel,51350,-99.73572,19.29188
604,Cinemex Zumpango,5,15,México,120,Zumpango,1,Zumpango de Ocampo,José Jiménez Cantú s/n,Barrio San Juan,55600,-99.10647,19.79665
681,Cinemágic Zumpango,5,15,México,120,Zumpango,1,Zumpango de Ocampo,Gante 10,Barrio de San Juan,55600,-99.09998,19.79657
642,Cine Morelos 2,3,15,México,120,Zumpango,1,Zumpango de Ocampo,Hermenegildo Galeana s/n,Barrio San Juan,55600,-99.09827,19.79687
700,Cinépolis Town Center Zumpango,11,15,México,120,Zumpango,1,Zumpango de Ocampo,Carr. Zumpango-Los Reyes Acozac 2000,Col. Buenavista,55635,-99.05381,19.79011
588,Cine Dimensión 35,1,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli,20 de Noviembre 204,Col. El Nopalito,54800,-99.1823,19.67355
150,Cinépolis Luna Parc,10,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli,Av. 1 de mayo s/n,Centro,54700,-99.21059,19.65759
838,Cinemex Izcalli Platino,6,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli,Av. Chalma s/n esq. Autopista México-Querétaro,Col. Jardines de La Hacienda Sur,54721,-99.20769,19.67215
147,Cinemex La Vía,10,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli,Carr. Cuautitlan-Melchor Ocampo  29 Esq. Libramiento  ,Col. La Joya,54800,-99.16675,19.67128
662,Cinemas Gemelos Aurrera Izcalli,4,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli,Carr. Autopista México-Querétaro Km. 36.5,Col. Arcos del Alba,54750,-99.19868,19.65045
149,Cinemex Izcalli,12,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli,Av. Chalma s/n esq. Autopista México-Querétaro,Col. Jardines de La Hacienda Sur,54720,-99.20771,19.67215
845,Cinemex Plaza Cuautitlán ,7,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli,Venustiano Carranza 3,Rancho Tenería,54878,-99.17225,19.6565
645,Cinépolis Perinorte,9,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli,Hacienda Sierra Vieja 2,Col. Hacienda del Parque,54769,-99.19207,19.60141
