museo_id,museo_nombre,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,gmaps_longitud,gmaps_latitud
433,Museo de la Ciudad ,Secretaría de Cultura del Estado de Querétaro/Dirección de Educación Artística y Servicios Culturales,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,Guerrero 27 Nte.,Centro Histórico,76000,-100.39582,20.59259
26,Museo del Cerro de las Campanas,Instituto de Cultura del Municipio de Querétaro,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,"Cto. Cerro de las Campanas s/n, Int. Parque Nacional Cerro de las Campanas",Centro Histórico,76000,-100.41082,20.59284
1772,Museo del Ferrocarril de Querétaro,Instituto de Cultura del Municipio de Querétaro,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,Héroe de Nacozari s/n,Centro Histórico,76000,-100.39686,20.60123
1951,Museo de Horror Animas,,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,Calle Ignacio Allende número 33 ,Centro,76000,-100.39498,20.59485
1623,Museo Comunitario Mineral de San Joaquín,Dirección de Turismo del Ayuntamiento de San Joaquin,22,Querétaro,15,San Joaquín,1,San Joaquín,Francisco Zarco s/n esq. Insurgentes,Centro,76550,-99.5654,20.91583
38,Museo de la Muerte,Ayuntamiento de San Juan del Río,22,Querétaro,16,San Juan del Río,1,San Juan del Río,Andador 2 de Abril núm. 42,Centro,76800,-99.99641,20.38325
2169,Museo del Nacimiento,Privado,22,Querétaro,16,San Juan del Río,1,San Juan del Río,Av. Lic. Benito Juárez Pte. 183-B,Centro,76800,-100.00581,20.38385
1973,Museo del Queso y el Vino Tierra de Alonso,Particular,22,Querétaro,17,Tequisquiapan,1,Tequisquiapan,Morelos 6,Centro,76750,-99.89174,20.52379
1719,Museo México me Encanta. Tradiciones mexicanas en miniatura,Particular,22,Querétaro,17,Tequisquiapan,1,Tequisquiapan,Calle 5 de Mayo núm. 11,Centro,76750,-99.89217,20.52219
256,Museo Comunitario Ya Nfadi Ya Ñohño (Los conocimientos de los otomíes),Unión Estatal de Museos Comunitarios del Estado de Querétaro,22,Querétaro,18,Tolimán,1,Tolimán,Av. Juárez s/n,Centro,76630,0,0
98,Museo de la Isla de Cozumel,"Fundación de Parques y Museos de Cozumel, Quintana Roo, A.C.",23,Quintana Roo,1,Cozumel,1,Cozumel,Av. Rafael E. Melgar s/n,Centro,77600,-86.94785,20.51312
1638,Museo Maya Santa Cruz Xbáalam Naj,Secretaría de Cultura de Quintana Roo/Ayuntamiento de Felipe Carrillo Puerto,23,Quintana Roo,2,Felipe Carrillo Puerto,1,Felipe Carrillo Puerto,Calle 68 s/n entre Benito Juárez y Calle 64,Centro ,77200,-88.04536,19.57741
311,Museo de la Guerra de Castas,Instituto de la Cultura y las Artes de Quintana Roo,23,Quintana Roo,2,Felipe Carrillo Puerto,986,Tihosuco,Calle 17 esq. Calle 26,Centro,77121,-88.37493,20.19688
106,Museo de la Cultura Maya,Instituto de la Cultura y las Artes de Quintana Roo,23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Av. Héroes esq. Mahatma Gandhi s/n,Centro,77000,-88.29572,18.50413
331,Museo de la Ciudad de Chetumal,Instituto de la Cultura y las Artes de Quintana Roo,23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Av. Héroes 68,Centro,77000,-88.29696,18.49594
430,Museo Maqueta de Payo Obispo,Instituto de la Cultura y las Artes de Quintana Roo,23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Av. Miguel Hidalgo s/n esq. 22 de Enero,Centro,77000,-88.29356,18.49348
2089,Museo de sitio de la Zona Arqueológica de Oxtankah,Secretaría de Cultura/INAH,23,Quintana Roo,4,Othón P. Blanco,2057,Oxtankah,Domicilio Conocido,,,-88.30187,18.60885
1735,Museo del Agua Ch’ooj K’uun (Oro azul),"Complejo Científico, Tecnológico y Cultural Planetario Cancún Ka’ Yok’",23,Quintana Roo,5,Benito Juárez,1,Cancún,"Av.  Palenque s/n, SM. 21 Mz. 05 Lt 1",,77500,-86.83313,21.15291
1736,Planetario de Cancún Ka´ Yok´,CONACYT,23,Quintana Roo,5,Benito Juárez,1,Cancún,"Av. Palenque s/n S.M. 21, Mz.5",,77505,-86.83304,21.15307
1595,Museo Maya de Cancún,Secretaría de Cultura/INAH,23,Quintana Roo,5,Benito Juárez,1,Cancún,Blvd. Kukulcán km. 16.5 esq. Cucumate,Zona Hotelera de Cancún,77500,-86.77718,21.07363
1438,Museo Subacuático de Arte (MUSA),Asociación de Náuticos de Cancún,23,Quintana Roo,5,Benito Juárez,1,Cancún,"Blvd. Kukulcán Km 10.3 , Punta Cancún y Punta Nizuc ",Zona Hotelera,77500,-86.80658,21.07505
479,Museo Comunitario  Casa Maya, Dirección de Ecología Municipal/ Ayuntamiento de Benito Juárez,23,Quintana Roo,5,Benito Juárez,1,Cancún,Parque Urbano  Kabah s/n ,Centro,77500,-86.84009,21.14165
2128,Museo Regreso al Pasado,Hotel Azul Sensatori,23,Quintana Roo,5,Benito Juárez,1,Cancún,Carret.Fed. Cancún-Puerto Morelos MZ 37 SM 12 Km 27.5 Bahia Petempich,,77580,-86.84125,21.00416
1928,Museo Frida Khalo,Fundacion Frida Khalo,23,Quintana Roo,8,Solidaridad,1,Playa del Carmen,Calle Quinta Avenida y Calle 8,Centro,77710,-87.07272,20.62594
1857,Sayab. Planetario de Playa del Carmen,Red de Observatorios Astronómicos de Quintana Roo,23,Quintana Roo,8,Solidaridad,1,Playa del Carmen,Av. Paseo Central s/n Lt. 016 Mz 001,,77750,-87.08494,20.65198
903,Museo La Casa del Arte Popular Mexicano de Xcaret ,"Hacienda Henequera/Flora, Fauna y Cultura de México, A.C.",23,Quintana Roo,8,Solidaridad,1,Playa del Carmen,"Carr. Chetumal-Puerto Juárez, Km. 282",Parque Xcaret,77710,-87.12137,20.58024
426,Museo de Rescates Subacuáticos ,Centro de Estudios y Deportes Acuáticos de México (CEDAM),23,Quintana Roo,8,Solidaridad,308,Puerto Aventuras,"Blvd. Puerto Aventura s/n, Centro Comercial Marina",Puerto Aventura,77782,-87.34706,20.35199
2105,Museo de Sitio de la Zona Arqueológica de Cobá,Secretaría de Cutura/INAH,23,Quintana Roo,9,Tulum,57,Cobá, Carret. Cobá-Chanchén Primero KM. 2,,,-87.07528,20.62814
429,Museo del Fuerte de Bacalar,Instituto de la Cultura y las Artes de Quintana Roo,23,Quintana Roo,10,Bacalar,1,Bacalar,Av. 3 ,Centro,77930,-88.3889,18.67692
1953,Museo Julián Carrillo,Municipio de Ahualulco,24,San Luis Potosí,1,Ahualulco,1,Ahualulco del Sonido 13,Nabor Carrillo 22,Cuartel Tercero,78450,-101.16544,22.40061
220,Museo Parroquial Padre José Robledo,Parroquia de la Purísima Concepción,24,San Luis Potosí,6,Catorce,1,Real de Catorce,Lanzagorta 36,Centro,78550,-100.88582,23.68974
1954,Museo Regional de Cerritos,Ayuntamiento de Cerritos/Dirección de Cultura,24,San Luis Potosí,8,Cerritos,1,Cerritos,Morelos 5,Zona Centro,79440,-100.28459,22.4332
1515,Museo de Ciudad del Maíz,"El Gran Lente, A.C.",24,San Luis Potosí,10,Ciudad del Maíz,1,Ciudad del Maíz,Manuel José Othón s/n, Centro,79320,-99.59966,22.40062
1367,Museo Maam Ts´itsin Inik (Dios Hombre-Pájaro),Comunitario,24,San Luis Potosí,12,Tancanhuitz,1,Tancanhuitz,Centro Ceremonial Tam-Aletom 1a. Sección,Centro,,-458.94995,21.6085
407,Museo Regional Huasteco,"Patronato del Museo Regional Huasteco, A.C.",24,San Luis Potosí,13,Ciudad Valles,1,Ciudad Valles,Rotarios 623 esq. Artes,Col. Rotarios,79080,-99.00966,21.98121
845,Museo de las Culturas de la Huasteca Potosina Tamuantzán,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí/Centro Cultural de la Huasteca,24,San Luis Potosí,13,Ciudad Valles,1,Ciudad Valles,Carr. México-Laredo y Libramiento Sur,Fracc. Lomas de San José,79090,-98.9973,21.96635
1110,Museo de Arte Sacro San Pedro de Guadalcázar,Patronato de la Parroquia de Guadalcázar,24,San Luis Potosí,17,Guadalcázar,1,Guadalcázar,Mariano Jiménez s/n,Centro,78870,-100.3942,22.6176
405,Museo Comunitario Caich,"Caich, Asociación Civil",24,San Luis Potosí,18,Huehuetlán,2,Chununtzén Uno,Chununtzen 1,,79893,-98.97431,21.48532
659,Museo de las Culturas de Matehuala,Ayuntamiento de Matehuala,24,San Luis Potosí,20,Matehuala,1,Matehuala,Hidalgo 703 Nte.,Centro,78700,-100.64441,23.66513
447,Museo de Historia Natural José Vilet Brullet ,Particular,24,San Luis Potosí,21,Mexquitic de Carmona,1,Mexquitic de Carmona,Carr. San Luis Potosí-Zacatecas Km. 22,,78400,-101.11817,22.2623
1974,Museo Municipal Profesor Miguel Ángel Herrera Bravo,"Ayuntamiento de Rayón, Departamento de Cultura",24,San Luis Potosí,23,Rayón,1,Rayón,Rivas Guillén esq. Allende,Col. Centro,79740,-99.64574,21.84341
642,Museo Regional del Rioverde,Programa Nacional de Museos Comunitarios,24,San Luis Potosí,24,Rioverde,1,Rioverde,Gral. Mariano Matamoros 143,Centro,79610,-99.99947,21.93534
1127,Museo Interactivo Colibrí,Gobierno Municipal de Rioverde,24,San Luis Potosí,24,Rioverde,1,Rioverde,Héroes Potosinos 444 ,Centro,79650,-100.0019,21.93406
1364,Museo de Sitio de Salinas,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,25,Salinas,1,Salinas de Hidalgo,Jesús M. Isais s/n,Centro Histórico,78600,-101.71704,22.62931
660,Museo Regional Potosino,Secretaría de Cultura/INAH,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Plaza Aranzazu s/n,Centro Histórico,78000,-100.97846,22.1487
1362,Museo del Ferrocarril Jesús García Corona. Héroe de Nacozari,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Manuel José Othón esq. Chicoséin,Centro Histórico,78000,-100.9711,22.15284
1810,Museo Interactivo de Tecnología Aplicada (MITA),Facultad de Ingeniería/ Universidad Autónoma de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Dr. Manuel Nava 304,Bellas Lomas-Zona Universitaria,78210,-101.01659,22.14462
2170,Museo de Sitio Edificio Central UASLP,Universidad Autónoma de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Álvaro Obregón 64,Centro Histórico,78000,-100.978,22.15279
1955,Planetario del Parque Tangamanga,SNTE,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Artesanos s/n,Parque Tangamanga,78250,-101.00223,22.1313
47,Museo de Tauromaquia,"Centro Taurino Potosino, S.C.P.A.",24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Av. Universidad 1110,Col. Paseo,78310,-100.96505,22.15111
1964,Museo de Arte Religioso,El Atrio Restaurante,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Avanzada 580 esq.  Av. Cuauhtémoc,Col. Tequisquiapan,78230,-100.99652,22.14759
1360,Museo de los Exvotos del Sr. del Saucito,Parroquia del Santuario de Nuestro Señor de Burgos del Saucito,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Av. Fray Diego de la Magdalena 80,Col. División del Norte,78250,-101.00231,22.18535
440,Museo del Virreinato ,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Villerías 115,Centro Histórico,78000,-100.97379,22.15127
519,Museo Othoniano. Casa de Othón,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Manuel José Othón 225,Centro Histórico,78000,-100.97481,22.15162
1231,Museo Laberinto de las Ciencias y las Artes,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Blvd. Antonio Rocha Cordero s/n ,Col. Tierra Blanca,78364,-100.9992,22.1174
2116,Pinacoteca de Centro de Difusión Cultural Raúl Gamboa,Instituto Potosino de Bellas Artes/Secretaría de Cultura de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Av. Universidad Esq. Negrete s/n ,Centro,78000,-100.97075,22.15053
1799,Museo Leonora Carrington,Centro de las Artes de San Luis Potosí/Secretaría de Cultura de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Calz. de Guadalupe 705-A,Col. Julián Carrillo,78340,-100.97063,22.13839
1361,Museo de Arte Contemporáneo (MAC),Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Morelos 235,Centro Histórico,78000,-100.97559,22.15394
522,Museo Federico Silva. Escultura Contemporánea,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,"Álvaro Obregón 80, Jardín de San Juan de Dios",Centro Histórico,78000,-100.97438,22.15303
524,Museo Francisco Cossío,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Av. Venustiano Carranza 1815,Col. Jardín,78270,-101.00338,22.14902
887,Museo Nacional de la Máscara,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Villerías 2,Centro Histórico,78000,-100.9742,22.15071
2004,Museo Leonora Carrington Xilitla,Secretaría de Cultura de San Luis Potosí,24,San Luis Potosí,54,Xilitla,1,Xilitla,Miguel Álvarez Acosta 109,Centro,79900,-98.99066,21.38522
1860,Museo Casa de la Cultura Profesor Conrado Espinosa,Municipio de Ahome,25,Sinaloa,1,Ahome,1,Los Mochis,Belisario Domínguez s/n al pie del Cerro de la Memoria,Col. Bugambilias,81216,0,0
316,Museo Regional del Valle del Fuerte,Instituto Sinaloense de Cultura,25,Sinaloa,1,Ahome,1,Los Mochis,Antonio Rosales s/n,Centro,81200,-108.99976,25.79019
1670,Trapiche. Museo Interactivo,"Patronato de Impulsora de la Cultura y de las Artes, I.A.P.",25,Sinaloa,1,Ahome,1,Los Mochis,Blvd. Rosend G. Castro 711 Pte.,Centro,81200,-108.9991,25.78836
52,Museo Comunitario de la Villa de Ahome,"Instituto Sinaloense de Cultura/Ecomuseos de Sinaloa, A.C.",25,Sinaloa,1,Ahome,70,Ahome,Ignacio Zaragoza s/n,Centro,81110,-109.17509,25.9199
30,Museo Comunitario San Miguel Zapotitlán,"Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C., Ayuntamiento de Ahome",25,Sinaloa,1,Ahome,227,San Miguel Zapotitlán,Benito Juárez s/n,Col. Centro,81340,-109.0518,25.94737
118,Museo Minero de Copala,"Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C.<br>Ayuntamiento de Concordia",25,Sinaloa,4,Concordia,1,Concordia,Domicilio conocido s/n,,82650,0,0
36,Museo Comunitario del General Domingo Rubí,"Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C.",25,Sinaloa,4,Concordia,162,El Verde,Reforma s/n,Centro,82648,-106.07006,23.29065
1864,Museo de Minería e Historia,Ayuntamiento de Cosalá,25,Sinaloa,5,Cosalá,1,Cosalá,Calle Gabriel Leyva Solano s/n,Centro,70800,-106.69092,24.41174
3,Museo Comunitario de Tacuichamona,"DIFOCUR, Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C.",25,Sinaloa,6,Culiacán,1,Culiacán Rosales,Escuela Vieja,,80470,0,0
1603,Museo Interactivo sobre las Adicciones (MIA),Instituto MIA,25,Sinaloa,6,Culiacán,1,Culiacán Rosales,Av. Ruperto L. Paliza y Ángel Flores 484 Nte.,Centro,80000,-107.39333,24.80918
586,Museo de Arte de Sinaloa (MASIN),Instituto Sinaloense de Cultura,25,Sinaloa,6,Culiacán,1,Culiacán Rosales,Rafael Buelna esq.  Ruperto L. Paliza,Centro,80000,-107.39433,24.81052
2171,Materia. Museo Interactivo del Centro de Ciencias de Sinaloa,Gobierno del Estado de Sinaloa,25,Sinaloa,6,Culiacán,1,Culiacán Rosales,Av. de las Américas 2771 Nte.,Col. Villa Universidad,80010,-107.39376,24.80881
527,Museo Insectaria,Ayuntamiento de Culiacán /Restaurante el Miradero,25,Sinaloa,6,Culiacán,1,Culiacán Rosales,Carr. Culiacancito km 7.5 ,,,-107.47427,24.81821
1865,Museo El Fuerte Mirador,Ayuntamiento El Fuerte,25,Sinaloa,10,El Fuerte,1,El Fuerte,Prolongación Calle 5 de Mayo,Col. Centro,81820,-108.62086,26.42208
12,Museo Comunitario de Tehueco,"Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C., /Ayuntamiento de El Fuerte",25,Sinaloa,10,El Fuerte,195,Tehueco,Josefa Ortíz de Domínguez s/n,Centro,81820,-108.61449,26.42079
164,Museo Comunitario del Ejidatario,"Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C., Ayuntamiento de Guasave",25,Sinaloa,11,Guasave,269,Tamazula,Av. Álvaro Obregón s/n,Col. Tamazula,81170,-108.45147,25.4471
263,Museo de Arte de Mazatlán,Instituto Sinaloense de Cultura,25,Sinaloa,12,Mazatlán,1,Mazatlán,Venustiano Carranza s/n,Centro Histórico,82000,-106.42563,23.19633
76,Museo del Mar (Acuario de Mazatlán),Ayuntamiento de Mazatlán,25,Sinaloa,12,Mazatlán,1,Mazatlán,Av. de los Deportes  111,Fracc. Tellería,82017,-106.42807,23.22861
1580,Museo de Conchas,Particular,25,Sinaloa,12,Mazatlán,1,Mazatlán,Av. Playa Gaviotas 407,Zona Dorada,82110,-106.45273,23.24273
300,Museo Arqueológico de Mazatlán,Secretaría de Cultura/INAH,25,Sinaloa,12,Mazatlán,1,Mazatlán,Sixto Osuna 76 esq. Venustiano Carranza,Centro Histórico,82000,-106.42566,23.19658
40,Museo de Historia Regional,Ayuntamiento de Mocorito/Red de museos regionales de Sinaloa,25,Sinaloa,13,Mocorito,1,Mocorito,Av. Miguel Hidalgo núm. 20,Centro,80950,-107.92277,25.48214
395,Museo Lola Beltrán,Ayuntamiento de Rosario,25,Sinaloa,14,Rosario,1,El Rosario,Benito Juárez s/n ,Centro,82800,0,0
1965,Museo a Pedro Infante,Instituto Sinaloense de Cultura/Dirección de Cultura de Salvador Alvarado,25,Sinaloa,15,Salvador Alvarado,1,Guamúchil,Av. Mariano Matamoros 2504 nte.,Ampliación LOmas del Valle,81410,-108.08792,25.46053
29,Museo Comunitario Profr. Ricardo Vega Noriega,"Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C.",25,Sinaloa,16,San Ignacio,1,San Ignacio,Calle principal s/n,,82971,0,0
1533,Museo del Jaguar,Comunidad de Cabazán/Universidad Autónoma de Sinaloa/Ayuntamiento de San Ignacio,25,Sinaloa,16,San Ignacio,1,San Ignacio,Domicilio conocido,Centro,82972,-106.42476,23.94045
2104,Museo de sitio de la Zona Arqueológica de Las Labradas,Secretaría de Cultura/INAH,25,Sinaloa,16,San Ignacio,335,La Chicayota (Chilacayotas),,,,-106.74315,23.62761
1862,Museo Municipal de la Casa de Cultura,Municipio de Sinaloa,25,Sinaloa,17,Sinaloa,1,Sinaloa de Leyva,Benito Juárez 56,Centro,81900,0,0
388,Museo Costumbrista de Sonora,Instituto Sonorense de Cultura,26,Sonora,3,Alamos,1,Alamos,Guadalupe Victoria 1,Centro,85760,-108.9341,27.0227
1271,Museo de los Ópatas ,Casa de Cultura de Arizpe,26,Sonora,6,Arizpe,1,Arizpe,Hidalgo s/n,Centro,84640,-110.16625,30.33533
1781,Museo Rincón de la Mora,Particular,26,Sonora,12,Bácum,1,Bácum,Ejido Francisco Javier Mina (Campo 60),,,0,0
893,Planetario de Cajeme Antonio Sánchez Ibarra,"Agrupación Astronómica de Cajeme Choquim, A.C.",26,Sonora,18,Cajeme,1,Ciudad Obregón,Circunvalación Ostimuri int. Parque Infantil Ostimuri,Col. Bellavista,85000,-109.96949,27.49469
1307,Museo Sonora en la Revolución,Gobierno del Estado de Sonora,26,Sonora,18,Cajeme,1,Ciudad Obregón,Av. Náinari 112 Pte. ,Zona Norte,85040,-109.94032,27.49992
1218,Museo Étnico de los Yaquis,Instituto Sonorense de Cultura,26,Sonora,18,Cajeme,284,Cócorit,Sinaloa y Obregón 200,Centro,85219,-109.96199,27.5764
370,Museo de la Lucha Obrera,Instituto Sonorense de Cultura,26,Sonora,19,Cananea,1,Heroica Ciudad de Cananea,Av. Benito Juárez  esq. Tercera Este,Centro,84620,-110.30337,30.98279
225,Museo Ferrocarrilero de Empalme (MUFER),"Amigos del MUFER, A.C.",26,Sonora,25,Empalme,1,Empalme,Niños Héroes y Héroe de Nacozari,Col. Moderna,85330,-110.81599,27.95932
839,Museo-Casa de la Cultura Leonardo Valdez Esquer,Particular,26,Sonora,26,Etchojoa,1,Etchojoa,"Carr. Navoja a Huatabampo s/n, Barrio de la Curva",Col. 14 de Febrero,85280,0,0
431,La Burbuja Museo del Niño,"Patronato Museo del Niño, A.C.",26,Sonora,30,Hermosillo,1,Hermosillo,Periférico Ote. y Blvd. Francisco Serna,Parque Recreativo La Sauceda,80060,-110.92561,29.07289
741,Museo Regional ,Universidad de Sonora,26,Sonora,30,Hermosillo,1,Hermosillo,Blvd. Luis Encinas s/n,Centro,83000,-110.98171,29.09356
1309,Museo de Arte de Sonora (MUSAS),Instituto Sonorense de Cultura,26,Sonora,30,Hermosillo,1,Hermosillo,Blvd. Agustín de Vildósola s/n ,Col. Villa de Seris,83280,-110.95405,29.06592
737,Museo de Culturas Populares e Indígenas de Sonora,Instituto Sonorense de Cultura,26,Sonora,30,Hermosillo,1,Hermosillo,Comonfort 22 ,Col. Centenario,83260,-110.95834,29.07422
735,Museo Regional de Sonora (Cerrado por remodelación),Secretaría de Cultura/INAH,26,Sonora,30,Hermosillo,1,Hermosillo,Jesús García Final s/n ,Col. La Matanza,83080,-110.94752,29.074
379,Museo Étnico de los Seris,Instituto Sonorense de Cultura,26,Sonora,30,Hermosillo,137,Bahía de Kino,Av. Mar de Cortés s/n ,Fracc. Bahía de Kino Nuevo,83348,-112.01383,28.85749
2035,Museo Comcáac,Instituto Sonorense de Cultura,26,Sonora,30,Hermosillo,137,Bahía de Kino,"Av. Mar de Cortés, esq. con Progreso",,83342,-111.93969,28.82552
359,Museo Centro de Cultura Mayo Blas Mazo de El Júpare ,Comunitario independiente,26,Sonora,33,Huatabampo,1,Huatabampo,Domicilio conocido,El Júpare,85240,0,0
374,Museo Casa del General Álvaro Obregón,Instituto Sonorense de Cultura ,26,Sonora,33,Huatabampo,1,Huatabampo,Av. Francisco I. Madero 17,Centro,85900,-109.64396,26.82759
699,Museo Comunitario Sonorense,Privado,26,Sonora,36,Magdalena,1,Magdalena de Kino,Carr. Internacional Hermosillo-Nogales ,Rancho El Peñasco,84162,0,0
1184,Museo Comunitario de Magdalena de Kino,Consejo Comunitario Pro investigación y Difusión del Patrimonio Natural y Cultural ,26,Sonora,36,Magdalena,1,Magdalena de Kino,"Diana Laura Riojas, Portales de la Plaza Monumental ",Centro,84160,0,0
1724,Museo Regional Comunitario Sitio de Naco,"Anivacachi. Rescate y resguardo de la cultura, historia y tradición del municipio de Naco, A.C.",26,Sonora,39,Naco,1,Naco,Av. Francisco I. Madero 285,Centro,84180,0,0
384,Casa Museo Silvestre Rodríguez,Instituto Sonorense de Cultura,26,Sonora,41,Nacozari de García,1,Nacozari de García,Silvestre Rodríguez s/n,Centro ,84340,-109.69024,30.37746
226,Museo Regional del Mayo Profr. Lombardo Ríos Ramírez,Ayuntamiento de Navojoa,26,Sonora,42,Navojoa,1,Navojoa,Leona Vicario 200 ,Col. Juárez,85860,-109.44516,27.06965
1266,Museo Didáctico Comunitario Hu-Tezzo ,Ayuntamiento de Navojoa,26,Sonora,42,Navojoa,1,Navojoa,5 de Mayo 108 ,Col. Deportiva,85860,-109.45443,27.06683
1220,Agua Azul Eco-Museo de Sitio Tehuelibampo,Ayuntamiento de Navojoa,26,Sonora,42,Navojoa,22,Camoa,Domicilio conocido,Barrio Cantúa,85237,-109.23566,27.22058
1817,Museo de Arte de Nogales,,26,Sonora,43,Nogales,1,Heroica Nogales,Av. Adolfo López Mateos 120,Centro,84000,-110.94434,31.33043
1490,Museo Costumbrista de Tesopaco,Ayuntamiento de Rosario,26,Sonora,51,Rosario,1,Rosario,No Reelección s/n,Centro,85700,-109.36898,27.84113
2015,Museo de Sitio de la Zona Arqueológica del Cerro de Trincheras,Secretaría de Cultura/INAH,26,Sonora,64,Trincheras,1,Trincheras,Blvd. Joaquín Murrieta y Calle Sonora,,,-111.53153,30.39596
1196,Museo Regional de Historia,Instituto Sonorense de Cultura,26,Sonora,66,Ures,1,Heroica Ciudad de Ures,Obregón  10 ,Centro,84900,-110.39032,29.4267
514,Museo de Balancán Dr. José Gómez Panaco,Secretaria de Cultura del Estado de Tabasco,27,Tabasco,1,Balancán,1,Balancán,Rovirosa s/n,Centro,86930,-91.53375,17.80029
556,Museo de la Navegación Lic. Jorge Priego Martínez ,Ayuntamiento de Centla,27,Tabasco,3,Centla,1,Frontera,Benito Juárez  s/n,Centro,86751,-92.65109,18.52634
608,Casa Museo Carlos Pellicer Cámara,Secretaría  de Cultura del Estado de Tabasco,27,Tabasco,4,Centro,1,Villahermosa,Narciso Sáenz 203,Centro,86000,-92.91919,17.99027
762,Museo de Historia Natural José Narciso Rovirosa Andrade,Secretaría de Cultura del Estado de Tabasco,27,Tabasco,4,Centro,1,Villahermosa,Av. Adolfo Ruiz Cortines s/n,Centro,86000,-92.93334,18.00181
415,Museo Regional de Antropología Carlos Pellicer Cámara,Secretaría de Cultura del Estado de Tabasco,27,Tabasco,4,Centro,1,Villahermosa,Av. Carlos Pellicer Cámara  511,Centro Zona CICOM,86000,-92.92331,17.97896
127,Parque Museo de La Venta,Secretaría de Cultura del Estado de Tabasco,27,Tabasco,4,Centro,1,Villahermosa,Av. Adolfo Ruiz Cortines s/n,Centro,86000,-92.93417,18.00135
619,Museo de Cultura Popular Ángel Enrique Gil Hermida,Secretaría  de Cultura del Estado de Tabasco,27,Tabasco,4,Centro,1,Villahermosa,Ignacio Zaragoza 810,Centro,86000,-92.92117,17.99053
1275,Museo Interactivo Papagayo,Organismo Público Descentralizado,27,Tabasco,4,Centro,1,Villahermosa,Av. Paseo Usumacinta 2005,Ranchería Emiliano Zapata,86037,-92.96605,18.00592
416,Planetario Tabasco 2000 ,Secretaría de Cultura del Estado de Tabasco,27,Tabasco,4,Centro,1,Villahermosa,Prol. Paseo Tabasco s/n,Col. Tabasco 2000,86035,-92.9458,17.9995
744,Museo de Historia de Tabasco Casa de los Azulejos,Secretaría de Cultura del Estado de Tabasco,27,Tabasco,4,Centro,1,Villahermosa,27 de febrero s/n ,Centro,86000,-92.91843,17.9884
326,Museo de Sitio de Comalcalco,Secretaría de Cultura/INAH,27,Tabasco,5,Comalcalco,1,Comalcalco,"Ranchería Nte. Km 1.5, Carr. Comalcalco-Paraíso",,86300,-93.2238,18.26245
1812,DRUPA. Museo Interactivo del Chocolate,Particular,27,Tabasco,6,Cunduacán,17,Cumuapa 1ra. Sección,"Ranchería Plátano y Cacao, 1a. Sección s/n",Cumuapa,86690,-93.13146,17.97976
